id,year_recorded,month_recorded,day_recorded,age_of_pump,date_recorded_distance_days_20140101,funder_num,installer_num,wpt_name_num,basin_num,subvillage_num,region_num,lga_num,ward_num,public_meeting_num,recorded_by_num,scheme_management_num,scheme_name_num,permit_num,extraction_type_num,extraction_type_group_num,extraction_type_class_num,management_num,management_group_num,payment_num,payment_type_num,water_quality_num,quality_group_num,quantity_num,quantity_group_num,source_num,source_type_num,source_class_num,waterpoint_type_num,waterpoint_type_group_num,funder_freq,installer_freq,basin_freq,region_freq,lga_freq,ward_freq,scheme_name_freq,funder_clean_num,installer_clean_num,funder_clean_freq,installer_clean_freq,5_nearest_functional,5_nearest_need_repair,5_nearest_broken,10_nearest_functional,10_nearest_need_repair,10_nearest_broken,20_nearest_functional,20_nearest_need_repair,20_nearest_broken,40_nearest_functional,40_nearest_need_repair,40_nearest_broken
61752,2011,3,6,3,1032,1696,1774,45683,6,10096,3,91,636,1,0,8,1341,0,3,1,0,10,4,2,0,6,2,1,1,8,6,0,1,1,308,188,9987,6599,3128,112,12,1677,1673,301,291,5,0,0,9,0,1,15,1,4,32,2,6
19422,2011,3,11,9,1027,2106,361,45426,8,967,2,43,1874,1,0,7,1483,1,14,10,5,7,4,4,5,4,4,1,1,3,0,0,2,1,1737,31,7577,2779,460,43,16,2083,312,1701,30,5,0,0,10,0,0,17,0,3,29,2,9
16903,2011,2,26,6,1040,2106,655,18213,8,14445,11,83,280,1,0,7,330,1,3,1,0,7,4,3,1,6,2,2,2,6,4,1,1,1,1737,33,7577,5038,846,83,39,2083,583,1701,33,0,4,1,1,6,3,2,12,6,16,12,12
963,2012,10,13,14,445,376,442,44614,0,9063,19,94,1580,1,0,7,2851,0,4,2,1,7,4,5,3,6,2,1,1,3,0,0,4,3,617,22961,9642,2466,730,21,32078,372,423,605,21758,4,0,1,9,0,1,15,0,5,29,0,11
68008,2013,3,15,11,292,872,1043,14349,5,4291,6,106,1905,1,0,10,2567,1,3,1,0,9,4,3,1,6,2,1,1,8,6,0,1,1,229,229,11143,5494,550,133,4,863,922,229,229,5,0,0,10,0,0,19,0,1,38,0,2
44308,2011,7,20,11,896,808,894,37957,2,2738,10,62,1373,1,0,7,2851,0,8,5,1,7,4,5,3,6,2,2,2,7,5,0,4,3,1670,1141,3059,5758,1286,105,32078,799,858,1623,1135,1,1,3,3,1,6,5,2,13,11,3,26
39294,2013,1,20,28,346,1599,442,36292,4,3864,17,5,904,1,0,9,2851,0,8,5,1,11,4,0,2,6,2,2,2,7,5,0,4,3,1738,22961,12871,6293,1485,51,32078,1580,423,1704,21758,3,1,1,6,2,2,12,3,5,23,8,9
18719,2013,1,26,31,340,444,566,44684,7,20554,12,116,1554,1,0,10,192,1,14,10,5,7,4,0,2,6,2,0,0,3,0,0,2,1,293,280,5587,2144,346,16,856,438,495,281,267,0,0,5,0,0,10,2,0,18,12,0,28
63516,2013,3,25,12,282,956,1189,28405,5,19259,6,106,1903,1,0,10,133,1,3,1,0,9,4,3,1,6,2,1,1,8,6,0,1,1,227,226,11143,5494,550,297,6,945,990,226,226,5,0,0,10,0,0,20,0,0,35,0,5
32704,2013,1,18,17,348,573,442,18748,4,20136,9,10,1601,1,0,9,746,0,8,5,1,11,4,5,3,4,4,1,1,7,5,0,4,3,2850,22961,12871,2451,533,57,2,566,423,2782,21758,1,0,4,3,0,7,6,0,14,19,0,21
67468,2013,1,21,33,345,1858,1939,41014,3,254,15,75,1246,1,0,11,254,1,9,6,3,8,0,0,2,6,2,1,1,3,0,0,4,3,769,917,8052,2242,852,251,575,1838,1803,735,887,0,2,3,1,2,7,5,3,12,10,5,25
34061,2012,10,14,16,444,1599,2197,8539,4,11071,17,64,868,1,0,9,2162,1,8,5,1,11,4,0,2,6,2,1,1,7,5,0,4,3,1738,503,12871,6293,584,52,856,1580,2037,1704,498,4,1,0,8,1,1,16,1,3,33,3,4
71974,2011,4,15,2,992,1495,10,12263,6,8967,3,91,1186,1,0,8,2835,1,3,1,0,10,4,3,1,6,2,1,1,8,6,0,1,1,413,364,9987,6599,3128,292,189,1483,15,411,346,4,0,1,8,0,2,17,0,3,34,1,5
59132,2012,10,22,13,436,2108,2296,1756,3,1209,17,9,2037,1,0,9,2851,1,9,6,3,11,4,6,6,6,2,1,1,7,5,0,6,5,1613,531,8052,6293,653,87,32078,2085,2065,1563,867,3,0,2,8,0,2,15,1,4,29,1,10
60460,2013,3,27,7,280,656,756,5477,0,5764,0,27,17,1,0,7,641,1,3,1,0,7,4,4,5,6,2,1,1,8,6,0,1,1,393,169,9642,4111,402,33,64,648,705,388,168,4,0,1,9,0,1,19,0,1,39,0,1
48699,2011,3,19,4,1019,2064,633,218,0,1892,2,4,5,1,0,7,1011,1,7,4,2,7,4,4,5,6,2,1,1,3,0,0,1,1,745,281,9642,2779,279,12,7,2042,551,739,276,4,0,1,4,2,4,8,3,9,15,3,22
68015,2011,4,18,10,989,808,894,2900,2,4114,10,62,413,1,0,7,2851,0,8,5,1,7,4,5,3,6,2,2,2,7,5,0,4,3,1670,1141,3059,5758,1286,87,32078,799,858,1623,1135,5,0,0,10,0,0,16,0,4,28,2,10
57801,2013,9,3,6,120,1339,342,41298,0,8264,0,65,1610,1,0,7,2292,1,3,1,0,10,4,6,6,6,2,2,2,8,6,0,1,1,191,769,9642,4111,1244,212,43,1327,293,189,690,4,0,1,6,1,3,12,1,7,31,1,8
16954,2012,10,18,11,440,2108,2296,37243,4,14533,17,58,1940,1,0,9,2851,0,3,1,0,11,4,1,4,6,2,3,3,5,3,1,1,1,1613,531,12871,6293,1024,89,32078,2085,2065,1563,867,2,2,1,4,3,3,9,5,6,15,7,18
5156,2013,2,4,17,331,573,721,32093,4,5958,9,103,1704,1,0,9,2851,2,12,9,4,11,4,0,2,6,2,2,2,7,5,0,4,3,2850,1087,12871,2451,905,61,32078,566,634,2782,1768,0,2,3,1,2,7,9,3,8,20,3,17
58803,2012,10,17,6,441,2108,2292,5808,0,4929,19,19,326,1,0,11,2851,0,4,2,1,7,4,6,6,4,4,1,1,3,0,0,4,3,1613,328,9642,2466,419,33,32078,2085,2065,1563,867,4,0,1,8,0,2,13,0,7,21,1,18
40126,2012,10,22,20,436,507,637,28305,0,4171,17,104,1857,1,0,7,2851,1,9,6,3,7,4,0,2,6,2,3,3,7,5,0,6,5,11720,2329,9642,6293,751,90,32078,506,557,11299,2367,3,0,2,7,0,3,12,0,8,22,1,17
46598,2011,7,15,15,901,808,2165,4315,2,4190,10,62,317,1,0,7,2851,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,6,5,1670,262,3059,5758,1286,50,32078,799,1960,1623,286,1,0,4,3,0,7,7,0,13,16,1,23
31818,2011,4,8,14,999,2140,438,7006,1,6134,10,100,434,1,0,7,1992,2,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1,2716,322,6332,5758,1381,179,272,0,0,-1,-1,3,0,2,6,0,4,15,1,4,33,2,5
53429,2011,3,16,27,1022,293,383,45683,6,6064,3,24,649,1,0,7,857,1,3,1,0,7,4,2,0,6,2,1,1,8,6,0,1,1,4007,696,9987,6599,914,86,42,288,345,3907,786,3,2,0,8,2,0,16,4,0,33,4,3
31155,2011,8,4,17,881,1961,442,17390,6,5764,3,91,2043,1,0,8,2861,1,3,1,0,10,4,5,3,6,2,1,1,6,4,1,1,1,1335,22961,9987,6599,3128,222,324,1939,423,1324,21758,5,0,0,8,1,1,13,5,2,18,6,16
45435,2013,2,26,23,309,293,384,20135,7,1868,16,120,859,0,0,7,272,0,6,10,5,7,4,0,2,6,2,1,1,6,4,1,1,1,4007,1356,5587,3306,539,23,7,288,346,3907,1306,1,0,4,3,0,7,6,0,14,20,0,20
62699,2011,2,23,26,1043,507,339,45683,1,3483,3,55,923,0,0,7,1180,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1,11720,1413,6332,6599,789,145,30,506,290,11299,1354,4,0,1,9,0,1,18,0,2,38,0,2
7233,2013,1,19,16,347,40,28,17653,4,16055,9,10,604,0,0,9,2851,0,9,6,3,11,4,0,2,6,2,1,1,7,5,0,6,5,9,9,12871,2451,533,55,32078,39,44,9,9,0,0,5,0,0,10,2,0,18,7,0,33
25166,2012,10,16,14,442,507,442,25265,0,10956,19,19,1638,1,0,11,2851,0,0,0,1,7,4,0,2,4,4,1,1,3,0,0,4,3,11720,22961,9642,2466,419,5,32078,506,423,11299,21758,1,1,3,1,1,8,3,1,16,10,1,29
26892,2011,3,9,21,1029,767,966,4451,8,3474,11,36,1811,1,0,7,2390,1,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1,167,128,7577,5038,1368,64,42,758,822,161,127,2,3,0,7,3,0,10,5,5,22,9,9
57374,2012,11,4,40,423,1090,1135,5462,4,1393,9,10,1870,1,0,2,163,1,3,1,0,6,3,6,6,7,5,4,4,2,4,1,6,5,737,6,12871,2451,533,31,24,1081,1131,728,26,0,0,5,3,0,7,6,0,14,12,1,27
14044,2011,7,31,15,885,821,908,12988,1,5737,10,46,1028,1,0,7,1345,1,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1,217,210,6332,5758,1070,134,227,801,860,209,209,4,0,1,8,0,2,16,0,4,35,0,5
45100,2011,4,10,3,997,372,436,26288,8,9683,2,14,1750,1,0,11,2269,0,14,10,5,8,0,0,2,6,2,2,2,3,0,0,1,1,13,13,7577,2779,467,38,17,368,418,13,13,1,0,4,4,0,6,7,1,12,16,3,21
63407,2011,4,11,11,996,2140,2394,23781,6,1549,10,59,177,1,0,7,2851,1,3,1,0,7,4,0,2,6,2,3,3,6,4,1,1,1,2716,2169,9987,5758,781,110,32078,0,0,-1,-1,2,2,1,5,4,1,9,5,6,11,14,15
49087,2011,3,30,-1,1008,2064,339,29806,0,5867,2,14,1143,1,0,7,1160,0,7,4,2,4,0,4,5,6,2,0,0,3,0,0,1,1,745,1413,9642,2779,467,28,11,2042,290,739,1354,0,0,5,0,0,10,2,0,18,8,3,29
2876,2013,1,22,1,344,345,426,11437,0,2462,8,63,14,1,0,9,923,1,8,5,1,11,4,4,5,6,2,1,1,7,5,0,4,3,241,125,9642,1972,385,26,4,341,402,237,476,4,1,0,7,1,2,17,1,2,37,1,2
8510,2011,11,3,2,790,247,342,9738,1,16133,3,91,325,1,0,7,1667,1,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1,160,769,6332,6599,3128,386,45,245,293,155,690,5,0,0,10,0,0,20,0,0,38,0,2
1163,2013,2,10,21,325,1291,442,26122,3,5531,5,31,487,1,0,7,1604,1,3,1,0,7,4,6,6,6,2,1,1,6,4,1,1,1,962,22961,8052,3533,1015,139,4,1282,423,949,21758,2,3,0,4,4,2,10,7,3,13,19,8
38903,2011,8,4,12,881,1961,2078,35423,4,12521,4,89,1697,1,0,7,2851,0,4,2,1,7,4,0,2,6,2,1,1,7,5,0,4,3,1335,287,12871,4174,854,29,32078,1939,1905,1324,302,3,0,2,5,0,5,11,1,8,22,6,12
15342,2013,1,26,53,340,507,637,23915,7,11436,7,49,877,1,0,7,1856,1,6,10,5,7,4,6,6,6,2,0,0,6,4,1,1,1,11720,2329,5587,1920,205,19,34,506,557,11299,2367,1,1,3,5,1,4,9,1,10,11,1,28
59381,2012,10,22,7,436,2124,2224,37662,4,15296,17,5,1210,1,0,9,2851,0,8,5,1,11,4,0,2,6,2,1,1,7,5,0,4,3,210,208,12871,6293,1485,117,32078,2100,2077,206,206,3,2,0,6,4,0,12,6,2,29,8,3
38372,2011,3,27,23,1011,507,442,26672,5,9464,20,52,1042,1,0,7,2263,1,3,1,0,7,4,3,1,6,2,1,1,8,6,0,1,1,11720,22961,11143,3186,870,78,27,506,423,11299,21758,2,0,3,3,1,6,8,1,11,17,3,20
16605,2011,7,31,17,885,507,442,45426,4,7504,4,26,498,1,0,9,685,1,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1,11720,22961,12871,4174,967,59,101,506,423,11299,21758,4,1,0,6,1,3,13,2,5,18,5,17
10414,2011,7,18,29,898,384,442,3920,4,19386,17,5,178,1,0,9,2851,0,8,5,1,11,4,1,4,5,4,1,1,7,5,0,4,3,1029,22961,12871,6293,1485,135,32078,380,423,1012,21758,3,1,1,6,2,2,12,3,5,23,8,9
55852,2011,7,18,20,898,1291,1419,43501,3,6713,15,113,1109,1,0,7,2851,0,15,11,1,7,4,0,2,6,2,1,1,3,0,0,4,3,962,8,8052,2242,641,58,32078,1282,1334,949,8,2,1,2,5,1,4,10,1,9,18,1,21
19824,2011,8,9,16,876,585,721,37966,4,15355,13,45,419,1,0,7,2851,1,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3,592,1087,12871,3897,788,25,32078,578,634,577,1768,5,0,0,7,2,1,13,6,1,27,8,5
4276,2013,3,19,25,288,507,442,26724,5,10096,0,0,1296,1,0,7,1236,1,3,1,0,7,4,0,2,6,2,1,1,8,6,0,6,5,11720,22961,11143,4111,1521,111,259,506,423,11299,21758,5,0,0,9,1,0,15,3,2,31,3,6
73325,2011,4,20,16,987,376,442,44963,2,3491,10,62,413,1,0,7,2851,1,3,1,0,7,4,0,2,6,2,1,1,6,4,1,1,1,617,22961,3059,5758,1286,87,32078,372,423,605,21758,0,0,5,4,1,5,11,2,7,23,4,13
58981,2013,1,20,28,346,1858,1939,41001,3,256,15,75,1246,1,0,11,2851,1,9,6,3,8,0,0,2,6,2,1,1,3,0,0,4,3,769,917,8052,2242,852,251,32078,1838,1803,735,887,0,1,4,1,1,8,1,3,16,4,4,32
28050,2013,9,2,21,121,293,384,34440,1,16906,16,61,876,1,0,7,313,1,3,1,0,7,4,6,6,6,2,0,0,8,6,0,1,1,4007,1356,6332,3306,943,68,616,288,346,3907,1306,1,0,4,3,0,7,7,0,13,16,2,22
47842,2013,1,29,11,337,507,637,14329,3,18901,5,28,1834,1,0,11,2851,0,0,0,1,9,4,3,1,6,2,1,1,3,0,0,4,3,11720,2329,8052,3533,1322,82,32078,506,557,11299,2367,4,0,1,6,1,3,11,5,4,20,15,5
36471,2011,3,23,14,1015,2106,2288,43411,8,21030,11,71,1615,1,0,7,2851,1,9,6,3,7,4,5,3,6,2,3,3,7,5,0,6,5,1737,153,7577,5038,656,72,32078,2083,2059,1701,158,1,0,4,4,2,4,10,3,7,23,3,14
42072,2013,9,3,0,120,2106,637,389,1,18284,16,61,1141,1,0,7,398,1,3,1,0,7,4,6,6,6,2,0,0,8,6,0,1,1,1737,2329,6332,3306,943,18,485,2083,557,1701,2367,0,0,5,1,0,9,4,0,16,20,2,18
45613,2012,10,25,36,433,573,442,24865,4,15198,13,54,1482,1,0,7,2851,1,9,6,3,7,4,0,2,6,2,1,1,7,5,0,6,5,2850,22961,12871,3897,1049,22,32078,566,423,2782,21758,3,1,1,6,2,2,12,3,5,23,8,9
15744,2011,7,11,13,905,1124,442,6366,2,10712,10,62,538,1,0,7,2851,0,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3,5,22961,3059,5758,1286,9,32078,1115,423,5,21758,1,0,4,3,0,7,9,1,10,14,3,23
8106,2011,7,19,16,897,507,1654,35983,4,7333,4,66,536,1,0,7,726,1,3,1,0,7,4,0,2,6,2,2,2,8,6,0,1,1,11720,1516,12871,4174,325,24,50,506,1582,11299,1498,0,0,5,0,0,10,0,1,19,7,4,29
22460,2013,2,17,4,318,1741,133,2439,6,18137,7,37,707,1,0,7,2851,1,9,6,3,7,4,0,2,4,4,1,1,7,5,0,6,5,42,184,9987,1920,497,55,32078,1722,111,42,169,1,0,4,1,0,9,2,1,17,11,2,27
20063,2012,10,26,26,432,940,1036,37175,4,14529,17,5,563,1,0,9,2851,0,9,6,3,11,4,6,6,6,2,1,1,7,5,0,6,5,100,99,12871,6293,1485,48,32078,931,978,99,98,3,1,1,6,2,2,12,3,5,23,8,9
59768,2013,3,20,4,287,956,1189,10028,0,2295,6,106,1903,1,0,10,44,1,3,1,0,9,4,3,1,6,2,1,1,8,6,0,1,1,227,226,9642,5494,550,297,3,945,990,226,226,5,0,0,10,0,0,20,0,0,35,0,5
63293,2012,11,13,14,414,507,637,1887,0,12493,17,58,209,1,0,7,2450,0,3,1,0,7,4,1,4,6,2,1,1,6,4,1,2,1,11720,2329,9642,6293,1024,53,3,506,557,11299,2367,2,1,2,2,1,7,8,2,10,20,4,16
141,2013,1,16,1,350,2108,2213,44574,0,20389,18,23,715,1,0,3,2851,1,3,1,0,3,2,0,2,6,2,3,3,5,3,1,1,1,1613,23,9642,2536,680,46,32078,2085,2065,1563,867,2,1,2,5,1,4,10,2,8,16,2,22
6542,2011,7,22,11,894,808,894,6131,2,16914,10,62,1373,1,0,7,2851,0,8,5,1,7,4,5,3,6,2,2,2,7,5,0,4,3,1670,1141,3059,5758,1286,105,32078,799,858,1623,1135,2,1,2,4,2,4,9,4,7,17,10,13
15262,2011,3,3,11,1035,0,1,41124,8,9881,1,119,1784,1,0,7,2851,0,14,10,5,7,4,4,5,6,2,1,1,3,0,0,1,1,-1,-1,7577,1020,266,52,32078,0,0,-1,-1,3,0,2,8,0,2,16,0,4,22,1,17
4943,2012,10,19,14,439,2108,2292,15304,0,10395,19,19,143,1,0,11,3,0,9,6,3,7,4,0,2,3,3,1,1,7,5,0,6,5,1613,328,9642,2466,419,41,28,2085,2065,1563,867,2,0,3,5,0,5,13,0,7,23,0,17
9111,2011,4,1,3,1006,1890,1991,19644,5,8312,20,44,825,1,0,7,2549,1,17,12,6,7,4,0,2,4,4,4,4,3,0,0,1,1,7,140,11143,3186,511,25,6,1869,1874,7,138,1,0,4,4,0,6,8,1,11,23,1,16
50030,2011,7,31,16,885,573,442,12654,4,17878,13,54,1895,1,0,7,2851,1,0,0,1,7,4,0,2,6,2,1,1,3,0,0,4,3,2850,22961,12871,3897,1049,26,32078,566,423,2782,21758,2,0,3,5,0,5,10,1,9,20,1,19
6944,2011,4,14,8,993,2064,442,36358,0,2632,2,42,1096,1,0,7,727,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1,745,22961,9642,2779,644,70,22,2042,423,739,21758,1,1,3,3,1,6,10,2,8,19,5,16
61772,2011,3,11,1,1027,2064,442,43259,0,13008,2,42,703,1,0,7,273,0,1,8,2,7,4,4,5,6,2,1,1,3,0,0,1,1,745,22961,9642,2779,644,15,19,2042,423,739,21758,4,0,1,8,0,2,13,0,7,25,2,13
48494,2012,10,22,16,436,2068,2256,24365,3,1143,19,123,558,1,0,7,644,1,9,6,3,7,4,0,2,6,2,3,3,7,5,0,4,3,36,17,8052,2466,489,52,1021,2046,2015,118,104,1,0,4,5,0,5,11,0,9,21,0,19
26934,2013,3,14,13,293,293,384,1276,5,19351,0,0,1335,0,0,10,613,2,3,1,0,9,4,0,2,6,2,2,2,8,6,0,1,1,4007,1356,11143,4111,1521,57,77,0,0,-1,-1,5,0,0,9,1,0,15,1,4,31,1,8
34040,2011,3,7,1,1031,654,790,43576,8,10478,11,36,954,1,0,7,2851,1,4,2,1,7,4,5,3,6,2,1,1,7,5,0,4,3,153,187,7577,5038,1368,123,32078,646,703,147,189,4,0,1,8,0,2,13,0,7,22,0,18
61608,2013,3,4,9,303,2106,637,42264,0,19424,8,41,1648,1,0,7,2773,1,14,10,5,7,4,1,4,6,2,1,1,3,0,0,6,5,1737,2329,9642,1972,253,89,38,2083,557,1701,2367,0,1,4,3,3,4,8,7,5,16,9,15
69176,2013,3,29,6,278,199,442,12103,5,10447,6,73,621,0,0,10,1197,1,3,1,0,9,4,4,5,6,2,1,1,6,4,1,1,1,212,22961,11143,5494,1566,111,171,198,423,526,21758,2,0,3,5,0,5,11,1,8,22,3,15
64849,2013,1,28,21,338,1793,442,3618,3,5764,5,31,1909,1,0,9,1602,1,9,6,3,7,4,3,1,6,2,1,1,7,5,0,6,5,33,22961,8052,3533,1015,144,188,1773,423,33,21758,1,3,1,4,4,2,10,6,4,19,13,8
19983,2013,6,3,14,212,486,229,529,5,20060,6,16,1092,1,0,10,1148,1,3,1,0,9,4,4,5,6,2,1,1,8,6,0,1,1,776,808,11143,5494,780,150,214,480,228,765,765,4,0,1,9,0,1,19,0,1,38,0,2
64985,2013,1,18,31,348,1291,1654,43089,3,19642,5,31,31,1,0,7,1601,1,3,1,0,7,4,3,1,6,2,1,1,6,4,1,2,1,962,1516,8052,3533,1015,71,165,1282,1582,949,1498,3,2,0,7,2,1,13,5,2,18,19,3
29425,2013,1,22,4,344,887,1015,45683,7,10761,12,57,912,1,0,7,2851,0,9,6,3,7,4,6,6,4,4,0,0,3,0,0,6,5,575,511,5587,2144,649,66,32078,878,929,546,506,1,0,4,3,0,7,5,0,15,7,5,28
12881,2011,3,17,7,1021,64,44,40166,6,6295,14,69,976,1,0,7,2851,0,8,5,1,7,4,0,2,6,2,3,3,7,5,0,4,3,534,430,9987,3331,698,66,32078,64,79,525,538,4,0,1,7,0,3,11,0,9,23,0,17
38052,2011,4,20,4,987,39,442,33066,6,3099,3,91,300,1,0,7,2820,1,3,1,0,7,4,4,5,6,2,0,0,8,6,0,1,1,47,22961,9987,6599,3128,34,21,38,423,44,21758,0,0,5,0,0,10,3,0,17,23,0,17
29895,2011,2,23,6,1043,2037,442,43657,6,2092,14,99,616,1,0,7,2851,1,7,4,2,7,4,0,2,6,2,1,1,3,0,0,1,1,223,22961,9987,3331,573,85,32078,2015,423,223,21758,0,1,4,0,1,9,4,1,15,20,1,19
6333,2011,4,10,27,997,325,419,19146,8,11141,11,36,225,1,0,7,343,1,14,10,5,7,4,4,5,4,4,2,2,3,0,0,1,1,272,259,7577,5038,1368,70,32,321,385,261,246,4,0,1,8,0,2,14,0,6,25,0,15
7135,2011,7,22,10,894,2059,2402,15586,1,5832,10,46,115,1,0,7,1099,1,3,1,0,7,4,3,1,6,2,1,1,8,6,0,1,1,162,151,6332,5758,1070,103,48,2037,2001,162,195,5,0,0,10,0,0,20,0,0,35,0,5
13044,2011,2,22,6,1044,2037,1627,34545,6,11381,14,99,1808,1,0,7,311,1,0,0,1,7,4,0,2,6,2,1,1,7,5,0,4,3,223,73,9987,3331,573,22,118,2015,1506,223,73,1,1,3,3,1,6,5,2,13,12,2,26
24832,2011,2,25,29,1041,1822,442,10822,8,19192,11,71,1284,1,0,7,2851,1,15,11,1,7,4,0,2,6,2,2,2,7,5,0,4,3,118,22961,7577,5038,656,52,32078,1801,423,118,21758,2,1,2,4,3,3,13,4,3,25,5,10
12883,2011,2,22,9,1044,507,430,5659,6,4718,14,53,735,1,0,7,2851,0,8,5,1,7,4,0,2,4,4,1,1,7,5,0,4,3,11720,13,9987,3331,170,90,32078,0,0,-1,-1,4,1,0,6,3,1,15,3,2,28,7,5
66043,2013,3,14,13,293,0,1,14459,8,4741,1,119,1926,1,0,5,2851,0,7,4,2,2,1,0,2,4,4,0,0,3,0,0,6,5,-1,-1,7577,1020,266,65,32078,0,0,-1,-1,0,0,5,0,0,10,2,0,18,5,0,35
66724,2011,4,2,9,1005,2009,2121,35038,2,19898,10,60,313,1,0,7,2851,1,3,1,0,11,4,3,1,6,2,1,1,6,4,1,1,1,121,48,3059,5758,587,49,32078,1987,1949,120,128,4,0,1,9,0,1,18,0,2,33,2,5
2043,2011,2,26,17,1040,327,442,10585,8,7316,11,71,1284,1,0,7,2851,1,15,11,1,7,4,5,3,6,2,2,2,7,5,0,4,3,1107,22961,7577,5038,656,52,32078,323,423,1065,21758,3,0,2,8,0,2,14,1,5,25,5,10
64545,2013,3,1,16,306,1271,442,35107,4,9766,17,58,1896,1,0,9,2851,0,15,11,1,11,4,0,2,6,2,1,1,7,5,0,4,3,593,22961,12871,6293,1024,67,32078,1262,423,592,21758,4,0,1,7,1,2,13,4,3,26,7,7
45525,2011,7,23,19,893,573,442,43411,4,1637,4,26,1666,1,0,9,265,1,3,1,0,7,4,0,2,6,2,0,0,8,6,0,1,1,2850,22961,12871,4174,967,91,18,566,423,2782,21758,3,1,1,7,1,2,15,1,4,28,4,8
16304,2011,3,3,2,1035,82,1494,7519,6,6957,14,99,2049,1,0,7,2851,1,14,10,5,7,4,4,5,4,4,1,1,3,0,0,2,1,24,1,9987,3331,573,82,32078,82,1391,24,25,3,0,2,7,0,3,14,0,6,31,0,9
18548,2011,3,15,4,1023,1548,2401,45683,1,13734,3,51,295,1,0,7,2388,0,3,1,0,7,4,5,3,6,2,1,1,6,4,1,1,1,343,63,6332,6599,687,34,186,1532,2000,336,68,5,0,0,10,0,0,20,0,0,39,0,1
33577,2011,8,5,5,880,507,442,21690,5,8206,20,117,953,1,0,7,1228,1,3,1,0,7,4,4,5,6,2,1,1,6,4,1,1,1,11720,22961,11143,3186,121,31,13,506,423,11299,21758,4,0,1,8,0,2,16,0,4,20,1,19
21813,2011,3,26,13,1012,293,384,37364,2,10096,10,60,36,1,0,7,2851,1,3,1,0,11,4,3,1,6,2,1,1,6,4,1,1,1,4007,1356,3059,5758,587,61,32078,288,346,3907,1306,5,0,0,9,0,1,17,0,3,36,0,4
23524,2013,2,4,2,331,2091,73,43411,0,839,0,90,1530,1,0,3,2851,0,3,1,0,3,2,0,2,6,2,3,3,5,3,1,1,1,65,33,9642,4111,245,25,32078,2068,20,65,33,3,1,1,5,3,2,13,4,3,22,8,10
9174,2013,2,19,5,316,539,693,45426,0,2236,8,17,1915,1,0,7,859,1,14,10,5,7,4,4,5,6,2,2,2,5,3,1,1,1,36,29,9642,1972,344,6,220,532,597,34,29,5,0,0,7,1,2,14,1,5,25,1,14
31827,2013,1,28,15,338,2079,1764,25359,0,6263,18,23,1488,1,0,7,2851,1,0,0,1,7,4,0,2,6,2,1,1,3,0,0,4,3,421,319,9642,2536,680,42,32078,2044,1650,416,312,3,0,2,6,0,4,13,0,7,20,0,20
647,2011,4,15,4,992,2064,442,42586,0,932,2,42,88,1,0,7,213,0,7,4,2,7,4,4,5,6,2,1,1,3,0,0,1,1,745,22961,9642,2779,644,21,6,2042,423,739,21758,3,1,1,7,1,2,14,4,2,20,15,5
70475,2011,4,12,17,995,66,45,6771,8,5904,2,76,204,1,0,7,2851,1,3,1,0,7,4,0,2,6,2,3,3,5,3,1,6,5,157,7,7577,2779,490,41,32078,66,80,152,120,2,1,2,3,3,4,6,4,10,19,6,15
14957,2013,1,21,4,345,39,442,29611,3,17533,5,31,1263,0,0,7,2348,1,3,1,0,7,4,6,6,6,2,1,1,8,6,0,1,1,47,22961,8052,3533,1015,68,30,38,423,44,21758,1,4,0,5,5,0,11,7,2,20,14,6
65749,2011,3,29,14,1009,507,637,12813,2,14396,10,13,1164,1,0,7,2851,1,3,1,0,7,4,2,0,6,2,1,1,6,4,1,1,1,11720,2329,3059,5758,365,37,32078,506,557,11299,2367,0,5,0,0,10,0,7,11,2,17,19,4
47711,2011,3,13,1,1025,339,442,42631,5,2349,20,95,1776,1,0,7,2851,0,9,6,3,7,4,0,2,4,4,2,2,7,5,0,6,5,1067,22961,11143,3186,375,78,32078,335,423,1037,21758,0,0,5,0,1,9,1,1,18,1,1,38
23988,2011,3,26,17,1012,293,442,45683,6,2892,3,79,1031,1,0,8,969,1,3,1,0,10,4,2,0,6,2,1,1,8,6,0,1,1,4007,22961,9987,6599,647,41,76,288,423,3907,21758,5,0,0,8,0,2,17,0,3,32,1,7
9321,2011,3,11,14,1027,327,442,30021,6,3095,11,35,1181,1,0,7,2851,1,15,11,1,7,4,0,2,6,2,2,2,7,5,0,4,3,1107,22961,9987,5038,1207,58,32078,323,423,1065,21758,1,0,4,1,0,9,7,0,13,21,2,17
67072,2011,4,14,14,993,507,80,6692,1,9244,10,100,943,1,0,7,311,2,3,1,0,7,4,6,6,6,2,1,1,8,6,0,1,1,11720,83,6332,5758,1381,82,118,0,0,-1,-1,4,0,1,6,0,4,13,0,7,27,0,13
