id,year_recorded,month_recorded,day_recorded,age_of_pump,date_recorded_distance_days_20140101,funder_num,installer_num,wpt_name_num,basin_num,subvillage_num,region_num,lga_num,ward_num,public_meeting_num,recorded_by_num,scheme_management_num,scheme_name_num,permit_num,extraction_type_num,extraction_type_group_num,extraction_type_class_num,management_num,management_group_num,payment_num,payment_type_num,water_quality_num,quality_group_num,quantity_num,quantity_group_num,source_num,source_type_num,source_class_num,waterpoint_type_num,waterpoint_type_group_num
67787,2011,2,22,2011,1044,0,0,36377,6,19655,14,53,735,1,0,8,0,0,0,0,1,7,4,0,2,6,2,1,1,3,0,0,4,3
39504,2013,1,15,28,351,1292,1655,36358,3,6112,5,31,487,1,0,8,1602,1,3,1,0,7,4,3,1,6,2,2,2,6,4,1,2,1
1172,2013,3,14,5,293,1185,1174,38651,5,6423,6,16,956,1,0,12,2502,1,3,1,0,8,0,4,5,6,2,2,2,8,6,0,1,1
47024,2011,3,13,2011,1025,508,634,34288,0,13727,2,4,170,1,0,8,0,1,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
2949,2011,7,8,2011,908,809,895,3151,1,13258,10,62,1742,1,0,8,0,0,8,5,1,7,4,5,3,6,2,1,1,7,5,0,4,3
48234,2011,2,26,27,1040,809,340,45683,1,6810,3,55,923,1,0,8,2583,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
74087,2013,2,12,23,323,0,0,4414,0,11784,18,109,340,1,0,8,0,2,15,11,1,7,4,0,2,6,2,2,2,5,3,1,4,3
36165,2013,1,24,34,342,508,1688,10414,7,8720,7,85,1313,1,0,8,2171,0,9,6,3,7,4,0,2,7,5,0,0,3,0,0,2,1
33702,2011,3,31,16,1007,328,443,39481,6,12537,11,35,628,1,0,1,509,1,3,1,0,7,4,3,1,6,2,1,1,6,4,1,1,1
52632,2013,1,24,31,342,445,567,2063,7,1589,12,116,1280,1,0,11,193,1,14,10,5,7,4,0,2,6,2,0,0,3,0,0,2,1
21263,2011,3,14,7,1024,508,443,31936,5,8452,20,80,931,1,0,8,0,0,8,5,1,7,4,4,5,6,2,1,1,7,5,0,4,3
63912,2011,3,24,39,1014,258,443,11092,6,12591,3,91,387,1,0,9,2802,1,3,1,0,10,4,2,0,6,2,1,1,6,4,1,2,1
60849,2011,2,18,13,1048,1443,1583,45683,8,5765,14,39,1057,1,0,5,0,0,5,3,1,4,0,4,5,5,4,2,2,3,0,0,4,3
47683,2011,3,7,3,1031,377,443,45683,6,21179,3,91,2086,1,0,8,1173,0,3,1,0,7,4,0,2,6,2,2,2,8,6,0,1,1
69834,2011,4,11,2011,996,0,0,23450,6,9563,10,59,177,1,0,8,0,1,3,1,0,7,4,0,2,6,2,3,3,6,4,1,1,1
52115,2013,12,2,30,30,1962,443,42969,7,13275,16,111,1120,1,0,8,1771,1,3,1,0,7,4,0,2,6,2,0,0,6,4,1,1,1
42464,2012,10,22,2012,436,1085,1286,5594,3,12922,19,124,375,1,0,8,541,1,7,4,2,7,4,4,5,6,2,2,2,3,0,0,1,1
33916,2011,7,21,2011,895,0,0,44233,1,4792,10,100,577,2,0,8,1202,2,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
8964,2012,12,13,2012,384,1842,1923,22946,3,20353,19,115,1245,0,0,8,0,1,4,2,1,7,4,0,2,4,4,1,1,3,0,0,4,3
42527,2011,7,15,2011,901,20,443,39973,3,17508,4,6,512,1,0,8,0,1,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
23260,2013,1,16,35,350,1091,2282,4082,0,3522,18,56,1007,1,0,8,2381,0,7,4,2,7,4,0,2,6,2,1,1,3,0,0,1,1
23503,2011,3,26,14,1012,328,443,43411,6,15911,11,122,402,1,0,0,0,0,15,11,1,1,1,3,1,6,2,1,1,7,5,0,4,3
20500,2013,5,3,14,243,487,230,596,5,5292,6,16,1092,1,0,11,1147,1,3,1,0,9,4,4,5,6,2,1,1,8,6,0,1,1
45915,2012,10,26,2012,432,593,681,280,4,17750,13,54,1665,2,0,10,0,0,9,6,3,11,4,6,6,6,2,1,1,7,5,0,6,5
56204,2011,2,25,11,1041,809,340,45683,1,20917,3,55,923,1,0,8,502,0,3,1,0,7,4,3,1,6,2,1,1,8,6,0,1,1
15876,2013,2,14,1,321,2106,477,35665,5,8306,6,101,131,1,0,8,1973,1,3,1,0,7,4,5,3,6,2,2,2,8,6,0,1,1
15320,2011,2,19,2011,1047,224,327,45683,6,9589,3,79,609,1,0,8,797,1,6,10,5,7,4,2,0,6,2,1,1,8,6,0,1,1
70031,2013,1,30,15,336,385,443,4344,4,14496,17,5,1660,0,0,10,0,0,9,6,3,11,4,0,2,6,2,2,2,7,5,0,6,5
43517,2011,4,10,2011,997,809,895,41782,2,16862,10,62,1806,1,0,8,0,0,8,5,1,7,4,6,6,6,2,2,2,7,5,0,4,3
39070,2012,10,3,2012,455,25,2198,14542,0,4633,17,25,407,1,0,8,1215,1,3,1,0,7,4,4,5,6,2,1,1,8,6,0,2,1
13911,2011,7,16,2011,900,294,307,29292,1,4057,10,46,578,1,0,8,2099,1,3,1,0,7,4,0,2,6,2,0,0,8,6,0,1,1
17202,2013,1,30,2013,336,299,392,35536,4,14587,17,5,1850,2,0,10,0,0,8,5,1,11,4,6,6,6,2,1,1,7,5,0,4,3
15186,2013,6,3,20,212,294,443,11939,7,10098,16,111,1590,1,0,8,1790,1,3,1,0,7,4,2,0,6,2,1,1,6,4,1,2,1
38292,2013,1,28,3,338,1372,1524,16699,0,19272,8,63,249,1,0,8,0,1,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
52651,2011,8,5,16,880,574,443,41074,4,5975,13,121,1651,1,0,0,0,1,8,5,1,7,4,3,1,6,2,4,4,7,5,0,4,3
17781,2011,3,1,16,1037,809,340,45683,1,3376,3,55,2011,1,0,8,501,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
36073,2011,3,24,9,1014,340,706,9921,5,19849,20,18,1197,1,0,8,427,1,14,10,5,7,4,4,5,6,2,2,2,6,4,1,1,1
5447,2011,3,24,21,1014,294,373,43636,8,11392,14,3,2091,1,0,1,169,1,6,10,5,7,4,3,1,6,2,1,1,6,4,1,1,1
24509,2011,4,4,2011,1003,1842,443,30214,0,804,2,42,1918,1,0,8,209,0,7,4,2,7,4,4,5,6,2,1,1,3,0,0,1,1
52150,2013,2,13,33,322,2107,2290,27415,3,18914,5,28,1432,1,0,12,672,1,3,1,0,9,4,3,1,6,2,1,1,6,4,1,1,1
33549,2011,7,21,9,895,574,443,42032,4,19643,13,121,1623,1,0,0,0,1,8,5,1,7,4,0,2,4,4,2,2,7,5,0,4,3
45252,2013,2,7,2013,328,1979,219,41979,4,19250,17,25,490,1,0,9,1092,1,6,10,5,10,4,4,5,6,2,1,1,2,4,1,6,5
35345,2011,2,26,2,1040,1440,1581,40136,6,13247,14,99,364,0,0,5,0,0,14,10,5,4,0,4,5,6,2,1,1,3,0,0,1,1
55984,2012,10,31,2012,427,2109,2297,4381,3,4946,17,9,359,2,0,10,0,1,8,5,1,11,4,6,6,6,2,1,1,7,5,0,4,3
58450,2012,10,29,2012,429,2109,2297,4073,3,601,17,9,375,1,0,10,0,1,8,5,1,11,4,6,6,6,2,2,2,7,5,0,4,3
52635,2011,3,17,11,1021,1549,443,45683,1,9079,3,51,965,1,0,8,2389,0,3,1,0,7,4,5,3,6,2,1,1,8,6,0,1,1
72222,2011,3,23,3,1015,1842,1923,19198,8,375,11,72,26,1,0,8,1226,1,3,1,0,7,4,3,1,6,2,1,1,6,4,1,1,1
15354,2011,8,5,2011,880,508,638,14231,4,19305,13,54,891,1,0,8,0,1,7,4,2,7,4,0,2,6,2,1,1,3,0,0,1,1
50371,2013,1,3,38,363,508,443,28635,5,7453,6,73,1755,0,0,8,827,1,3,1,0,7,4,6,6,6,2,2,2,8,6,0,1,1
21276,2012,10,19,2012,439,1590,443,4645,3,9564,17,9,1108,2,0,10,0,1,8,5,1,11,4,6,6,6,2,1,1,7,5,0,4,3
47954,2013,2,14,20,321,1294,443,19414,3,12064,5,30,1442,1,0,8,0,0,3,1,0,7,4,6,6,6,2,1,1,8,6,0,2,1
50426,2013,2,3,2013,332,1272,443,4429,4,3986,17,58,414,1,0,10,0,0,9,6,3,11,4,1,4,6,2,1,1,7,5,0,6,5
72165,2013,2,25,7,310,1842,258,29277,7,11100,16,86,932,1,0,10,0,0,15,11,1,11,4,3,1,6,2,2,2,7,5,0,4,3
72006,2011,7,23,2011,893,2037,1467,6554,4,5751,4,81,28,1,0,8,0,1,3,1,0,7,4,0,2,6,2,1,1,8,6,0,5,4
39270,2011,4,6,2011,1001,0,0,42560,6,19643,10,59,1824,0,0,11,0,1,3,1,0,9,4,0,2,6,2,3,3,6,4,1,1,1
7088,2013,3,19,17,288,1859,1940,16724,5,8335,6,101,2075,1,0,12,1467,1,3,1,0,7,4,0,2,6,2,2,2,8,6,0,1,1
27791,2013,2,24,39,311,508,443,19323,5,9573,6,73,694,0,0,8,826,1,3,1,0,7,4,6,6,6,2,1,1,8,6,0,1,1
3326,2013,3,22,19,285,1103,1299,15837,0,18672,0,27,231,1,0,8,362,1,3,1,0,7,4,4,5,6,2,3,3,6,4,1,1,1
49956,2011,7,12,2011,904,1079,1131,7791,4,7373,4,81,1614,1,0,8,382,1,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
69402,2013,3,17,3,290,1,2,22385,8,13773,1,20,154,2,0,5,0,0,14,10,5,4,0,4,5,6,2,1,1,3,0,0,1,1
12562,2011,4,2,4,1005,768,967,7449,8,6862,11,36,144,1,0,8,0,1,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
57337,2011,2,18,8,1048,65,45,44696,8,12783,14,69,1282,1,0,5,0,0,5,3,1,4,0,0,2,6,2,1,1,7,5,0,4,3
37996,2013,2,21,2013,314,2125,2225,1744,4,3490,17,5,178,1,0,10,0,0,8,5,1,11,4,0,2,5,4,1,1,7,5,0,4,3
15392,2011,7,29,2011,887,614,744,43447,4,1059,13,54,60,1,0,8,0,1,3,1,0,7,4,0,2,6,2,1,1,5,3,1,6,5
27845,2011,3,4,33,1034,1962,443,32708,6,6493,3,91,897,1,0,9,2860,1,3,1,0,10,4,3,1,6,2,0,0,6,4,1,1,1
65984,2012,10,8,2012,450,23,443,22299,0,14589,17,105,290,2,0,10,249,1,14,10,5,11,4,6,6,4,4,1,1,1,0,0,5,4
61520,2011,7,28,2011,888,508,443,39101,4,6414,13,15,546,1,0,8,748,1,14,10,5,7,4,0,2,6,2,2,2,3,0,0,2,1
37004,2013,2,15,2013,320,385,443,40088,4,19182,17,5,1925,1,0,10,0,0,8,5,1,11,4,0,2,6,2,1,1,7,5,0,4,3
27595,2011,3,28,33,1010,1962,443,43439,6,13086,3,91,2079,1,0,9,2860,1,3,1,0,10,4,3,1,6,2,1,1,6,4,1,2,1
35322,2012,10,21,2012,437,1859,1940,24397,3,4,19,123,531,1,0,8,0,1,9,6,3,7,4,0,2,3,3,1,1,7,5,0,6,5
54608,2012,11,11,2012,416,1099,1296,3720,0,1148,17,58,846,1,0,10,0,0,3,1,0,11,4,1,4,6,2,3,3,5,3,1,1,1
66950,2013,1,21,2013,345,385,443,35536,4,14729,17,5,700,2,0,10,0,0,8,5,1,11,4,6,6,7,5,0,0,7,5,0,4,3
38634,2011,7,16,2011,900,1003,1227,43828,4,17678,4,89,612,0,0,12,193,0,12,9,4,8,0,4,5,6,2,2,2,3,0,0,1,1
17166,2013,1,18,13,348,508,443,21825,7,15797,7,49,1240,2,0,8,0,1,9,6,3,7,4,6,6,6,2,0,0,7,5,0,6,5
44746,2013,1,27,4,339,657,443,34353,3,6482,5,31,1316,1,0,10,1603,1,3,1,0,7,4,3,1,6,2,1,1,6,4,1,2,1
67617,2011,7,8,2011,908,0,0,23621,1,5809,10,100,1353,1,0,8,645,2,3,1,0,7,4,0,2,6,2,2,2,8,6,0,1,1
46107,2011,3,17,5,1021,287,377,41363,1,9738,3,91,325,1,0,8,2758,1,3,1,0,7,4,2,0,6,2,1,1,8,6,0,1,1
55717,2013,3,21,11,286,1496,1610,9516,5,16676,6,101,726,1,0,12,885,0,3,1,0,7,4,0,2,6,2,2,2,8,6,0,1,1
29696,2011,3,5,35,1033,340,443,13575,5,6111,20,95,1987,1,0,8,0,0,14,10,5,7,4,0,2,4,4,2,2,6,4,1,1,1
11244,2011,3,30,2011,1008,0,0,1663,1,1005,10,21,189,1,0,8,0,0,8,5,1,7,4,6,6,4,4,2,2,7,5,0,4,3
54543,2013,1,14,6,352,2107,273,35068,0,12022,18,23,715,1,0,10,2368,1,14,10,5,11,4,4,5,6,2,1,1,3,0,0,2,1
67082,2011,3,20,5,1018,1704,439,7918,8,9944,14,3,987,1,0,10,0,0,8,5,1,11,4,4,5,6,2,1,1,7,5,0,4,3
56337,2011,7,18,2011,898,294,307,41300,1,4770,10,46,115,1,0,8,2512,1,3,1,0,7,4,0,2,6,2,0,0,8,6,0,1,1
49329,2012,11,19,2012,408,611,742,37382,0,14582,17,64,1485,1,0,4,2163,1,3,1,0,3,2,0,2,6,2,3,3,5,3,1,1,1
24342,2013,1,27,20,339,1153,443,17420,3,19719,5,31,1909,1,0,10,1603,1,9,6,3,7,4,3,1,6,2,1,1,3,0,0,6,5
53135,2011,8,7,2011,878,698,820,9279,4,19544,13,67,1149,1,0,8,0,1,0,0,1,7,4,5,3,6,2,1,1,3,0,0,4,3
45167,2011,7,28,2011,888,574,0,41377,4,4895,13,54,60,1,0,8,0,1,9,6,3,7,4,0,2,6,2,1,1,7,5,0,6,5
37546,2013,2,15,2,320,1443,855,5554,4,7488,9,103,109,2,0,3,0,2,12,9,4,4,0,0,2,4,4,1,1,7,5,0,4,3
14669,2011,3,3,36,1035,340,443,35732,5,12922,20,68,821,1,0,8,193,1,8,5,1,7,4,0,2,4,4,0,0,7,5,0,4,3
65465,2012,10,17,34,441,1091,2282,43411,4,2010,9,97,1239,1,0,3,1713,0,14,10,5,7,4,0,2,6,2,2,2,6,4,1,2,1
2361,2011,3,18,2011,1020,2065,635,26479,6,3568,2,76,906,1,0,8,527,1,3,1,0,7,4,2,0,6,2,1,1,8,6,0,1,1
30282,2013,3,17,23,290,508,443,16758,5,14397,0,0,1296,1,0,8,173,1,3,1,0,7,4,0,2,6,2,2,2,8,6,0,1,1
42167,2013,2,14,14,321,385,443,45683,4,15193,17,5,843,0,0,10,0,0,8,5,1,11,4,0,2,6,2,1,1,7,5,0,4,3
26700,2013,3,6,34,301,508,638,5488,4,19404,9,103,1581,2,0,10,2386,1,7,4,2,11,4,0,2,4,4,2,2,3,0,0,2,1
25313,2011,7,18,22,898,1289,443,38967,2,4103,15,92,412,0,0,8,0,0,13,7,1,7,4,0,2,7,5,1,1,3,0,0,4,3
51656,2011,4,2,2011,1005,508,638,44259,2,4026,10,13,1145,1,0,8,0,1,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
69971,2012,10,24,6,434,2125,2225,44819,4,20281,17,5,1210,0,0,10,0,0,8,5,1,11,4,0,2,6,2,1,1,7,5,0,4,3
8274,2012,10,28,2012,430,90,145,16662,3,9767,19,107,1906,1,0,8,0,1,4,2,1,7,4,0,2,6,2,0,0,7,5,0,4,3
57362,2011,7,21,2011,895,1368,443,5745,4,7184,4,26,1843,1,0,0,0,1,9,6,3,7,4,0,2,6,2,1,1,7,5,0,6,5
58447,2011,3,19,8,1019,770,443,44642,8,19629,14,29,2069,1,0,12,0,1,7,4,2,4,0,4,5,6,2,1,1,6,4,1,1,1
39276,2013,4,3,10,273,29,81,39601,5,17048,0,65,653,1,0,8,1370,1,3,1,0,10,4,6,6,6,2,2,2,6,4,1,1,1
39274,2013,3,16,35,291,1091,443,25461,0,3884,0,50,593,1,0,8,356,1,3,1,0,7,4,5,3,6,2,2,2,6,4,1,1,1
34911,2013,3,20,4,287,483,483,3276,0,19666,0,27,1168,1,0,8,641,1,3,1,0,7,4,4,5,7,5,3,3,6,4,1,1,1
52313,2012,10,18,2012,440,2109,2297,37090,3,19517,17,9,1108,1,0,8,0,1,9,6,3,7,4,6,6,3,3,0,0,7,5,0,6,5
72697,2011,3,16,26,1022,1837,2030,44949,5,10439,20,52,1037,1,0,8,1638,1,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
24979,2011,7,31,2011,885,2125,2225,36292,4,19601,17,64,868,1,0,10,0,0,8,5,1,11,4,0,2,6,2,1,1,7,5,0,4,3
39628,2013,1,3,5,363,1854,343,34511,5,4773,0,65,1006,1,0,8,1309,0,3,1,0,7,4,5,3,6,2,3,3,6,4,1,1,1
19172,2012,10,30,5,428,523,611,42899,4,10341,9,103,1581,0,0,1,384,2,14,10,5,0,0,0,2,4,4,2,2,3,0,0,1,1
30232,2013,3,13,14,294,487,230,28409,5,19380,6,16,1094,1,0,11,2688,1,3,1,0,9,4,4,5,6,2,1,1,8,6,0,1,1
36349,2012,10,24,12,434,620,747,22120,4,7476,9,82,121,1,0,8,0,1,0,0,1,7,4,4,5,6,2,1,1,1,0,0,4,3
43470,2013,2,28,44,307,2107,2268,34543,5,3762,8,41,652,1,0,8,2774,1,3,1,0,7,4,0,2,4,4,2,2,8,6,0,6,5
10550,2011,3,5,3,1033,2121,2221,8512,8,7136,14,3,1237,1,0,9,255,1,6,10,5,10,4,4,5,6,2,1,1,6,4,1,1,1
44061,2011,3,7,11,1031,1494,443,45683,6,9589,3,79,1743,1,0,8,2260,1,3,1,0,7,4,2,0,6,2,1,1,8,6,0,1,1
37663,2011,8,18,2011,867,809,895,43411,2,16093,10,62,192,0,0,8,0,0,8,5,1,7,4,5,3,6,2,1,1,7,5,0,4,3
8668,2013,3,30,53,277,508,305,15445,5,7872,6,73,1513,1,0,9,1874,1,3,1,0,10,4,0,2,6,2,2,2,8,6,0,1,1
35336,2012,10,30,0,428,1842,1923,41642,4,4030,9,82,1694,2,0,4,0,0,3,1,0,3,2,6,6,6,2,3,3,5,3,1,1,1
39617,2013,1,12,13,354,0,0,37582,0,10327,18,109,378,1,0,8,459,2,14,10,5,7,4,4,5,6,2,2,2,3,0,0,1,1
55993,2013,3,18,13,289,0,0,36488,0,18452,0,70,1027,0,0,4,0,2,9,6,3,3,2,0,2,6,2,3,3,5,3,1,1,1
18206,2013,2,3,2013,332,1600,443,43005,4,19180,17,5,1502,0,0,4,0,0,0,0,1,3,2,0,2,6,2,1,1,7,5,0,4,3
59817,2013,10,3,14,90,487,230,29076,5,10784,6,16,958,1,0,11,1199,1,3,1,0,9,4,4,5,6,2,1,1,8,6,0,1,1
73175,2011,2,27,1,1039,2117,2231,41239,8,505,14,29,1920,1,0,4,2853,1,7,4,2,4,0,3,1,6,2,2,2,6,4,1,1,1
32261,2013,2,26,4,309,508,443,42854,5,16285,6,73,694,1,0,4,1010,1,3,1,0,3,2,6,6,6,2,2,2,8,6,0,2,1
44303,2013,1,24,6,342,698,820,7880,7,13648,7,85,1313,1,0,8,1606,0,14,10,5,7,4,4,5,4,4,1,1,3,0,0,2,1
35097,2013,1,31,2013,335,2117,443,39318,4,1113,17,5,178,1,0,10,0,0,8,5,1,11,4,1,4,6,2,1,1,7,5,0,4,3
44332,2013,3,30,6,277,200,443,14766,5,6861,6,73,701,1,0,11,1198,1,3,1,0,9,4,4,5,6,2,1,1,6,4,1,1,1
42199,2011,3,1,12,1037,1549,1707,45683,1,11568,3,51,908,0,0,8,886,0,3,1,0,7,4,1,4,6,2,1,1,8,6,0,1,1
34414,2013,2,27,2,308,1842,443,45556,7,4692,16,86,1270,1,0,4,0,0,3,1,0,3,2,5,3,6,2,3,3,5,3,1,1,1
22979,2011,2,27,33,1039,294,384,45683,6,11808,3,24,1196,1,0,8,1523,1,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
27114,2011,3,24,18,1014,294,443,45426,6,9117,3,91,387,1,0,9,2802,1,3,1,0,10,4,0,2,6,2,1,1,6,4,1,2,1
64644,2013,6,3,19,212,1962,638,23249,1,19405,16,61,1806,1,0,8,399,1,3,1,0,7,4,3,1,6,2,1,1,8,6,0,1,1
23670,2013,1,23,1,343,2107,889,27737,4,17556,9,10,1710,1,0,8,647,1,3,1,0,7,4,6,6,6,2,4,4,2,4,1,0,0
15355,2011,3,17,2011,1021,508,634,32753,0,20273,2,4,1010,1,0,8,1316,1,7,4,2,7,4,4,5,6,2,1,1,3,0,0,1,1
50882,2011,3,23,41,1015,508,1655,36358,5,7390,20,44,1137,1,0,8,1473,0,3,1,0,7,4,0,2,6,2,2,2,6,4,1,1,1
44790,2011,8,5,2011,880,574,443,5705,4,18998,4,26,614,1,0,0,0,1,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
63275,2013,2,26,2013,309,1272,443,5291,4,9767,17,58,480,1,0,10,0,0,8,5,1,11,4,5,3,6,2,2,2,7,5,0,4,3
39667,2013,2,13,40,322,340,477,43411,5,13075,6,84,669,1,0,5,874,0,14,10,5,4,0,0,2,6,2,2,2,8,6,0,1,1
56504,2011,3,6,7,1032,508,443,31924,5,2016,20,80,1285,1,0,8,0,0,8,5,1,7,4,3,1,4,4,2,2,7,5,0,4,3
36516,2011,4,2,37,1005,497,628,43411,8,1460,11,36,144,1,0,8,385,1,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
66885,2013,3,4,37,303,508,1655,43111,5,18283,6,73,620,1,0,8,2311,1,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
2593,2011,3,21,12,1017,2107,2289,38043,8,9306,11,71,1615,1,0,8,0,1,8,5,1,7,4,3,1,4,4,2,2,7,5,0,4,3
4175,2011,4,5,2011,1002,247,340,10540,0,10097,2,42,1096,1,0,8,1414,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
58117,2011,7,20,2011,896,2060,2403,25468,1,5765,10,46,1607,1,0,12,2099,1,3,1,0,8,0,3,1,6,2,1,1,8,6,0,1,1
66046,2012,11,6,2012,421,1272,443,2942,4,10993,17,58,397,1,0,10,0,0,9,6,3,11,4,1,4,6,2,2,2,7,5,0,6,5
49685,2013,3,10,41,297,508,309,36150,5,16378,6,84,1495,1,0,11,2731,0,3,1,0,9,4,3,1,6,2,2,2,6,4,1,6,5
37440,2011,3,28,7,1010,2107,2289,29171,8,13504,11,71,730,1,0,8,929,1,3,1,0,7,4,3,1,6,2,1,1,6,4,1,1,1
14203,2011,3,22,6,1016,1982,108,8228,6,20535,3,91,369,1,0,8,0,0,15,11,1,7,4,3,1,6,2,1,1,1,0,0,4,3
46241,2013,2,16,4,319,1099,443,12126,7,7386,16,111,1072,1,0,8,1793,1,9,6,3,7,4,4,5,6,2,1,1,6,4,1,1,1
7457,2013,2,15,5,320,525,613,2678,5,2838,6,96,569,1,0,1,1054,1,3,1,0,0,0,3,1,6,2,1,1,8,6,0,1,1
17699,2012,10,3,2012,455,1590,443,44862,3,1316,17,9,2038,2,0,10,0,1,8,5,1,11,4,6,6,6,2,0,0,7,5,0,4,3
69662,2012,10,3,2012,455,2117,443,21766,0,14801,17,105,163,1,0,10,0,0,8,5,1,11,4,4,5,6,2,2,2,7,5,0,4,3
41698,2013,6,3,5,212,200,443,28388,5,8702,6,73,813,1,0,11,934,1,3,1,0,9,4,4,5,6,2,1,1,8,6,0,1,1
67535,2011,3,31,2011,1007,0,0,21144,6,9903,10,59,964,1,0,8,0,0,3,1,0,7,4,0,2,4,4,1,1,6,4,1,1,1
59976,2011,3,3,27,1035,294,384,45683,6,10315,3,24,511,1,0,8,706,1,3,1,0,7,4,2,0,6,2,0,0,8,6,0,1,1
67991,2013,1,16,28,350,1292,1655,10772,3,6388,5,31,487,1,0,8,1602,1,3,1,0,7,4,3,1,6,2,3,3,6,4,1,2,1
38437,2011,10,7,2011,817,1091,452,10566,1,3988,10,46,499,1,0,8,734,1,3,1,0,7,4,0,2,6,2,0,0,6,4,1,1,1
70813,2011,7,18,2011,898,294,307,11820,1,10903,10,46,1505,1,0,8,2512,1,3,1,0,7,4,0,2,6,2,0,0,8,6,0,1,1
29617,2012,10,17,2012,441,2109,2297,802,3,17845,17,9,400,1,0,10,0,1,8,5,1,11,4,6,6,6,2,1,1,7,5,0,4,3
41352,2013,2,24,9,311,1842,1923,5779,7,4898,16,120,1232,1,0,8,0,0,15,11,1,7,4,0,2,6,2,1,1,3,0,0,4,3
26137,2013,2,25,13,310,2109,2297,43411,5,16648,8,108,1629,1,0,0,0,1,9,6,3,7,4,6,6,6,2,3,3,5,3,1,6,5
57433,2011,8,3,2011,882,0,0,40315,4,19032,4,8,495,1,0,8,0,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
36068,2013,2,2,3,333,439,574,1359,7,13081,12,88,1177,1,0,8,0,0,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
46960,2011,3,1,4,1037,809,1064,6257,8,20746,11,83,280,1,0,8,193,1,14,10,5,7,4,0,2,4,4,2,2,3,0,0,1,1
57353,2013,2,5,10,330,888,1016,35212,7,4685,12,88,1073,1,0,8,1573,0,14,10,5,7,4,4,5,6,2,1,1,3,0,0,2,1
33711,2013,3,27,23,280,1,2,197,8,8432,1,38,601,1,0,8,0,0,14,10,5,7,4,0,2,6,2,0,0,6,4,1,1,1
22336,2011,4,3,2011,1004,0,0,6660,1,5764,10,100,899,1,0,4,645,2,3,1,0,3,2,6,6,6,2,1,1,8,6,0,1,1
20558,2011,8,3,2011,882,563,669,12714,4,4933,4,81,86,1,0,8,27,1,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
50502,2011,3,8,4,1030,2107,1146,15478,8,6764,11,83,219,1,0,8,0,1,3,1,0,7,4,0,2,6,2,1,1,3,0,0,1,1
31796,2013,2,12,3,323,2117,1779,29220,0,16291,18,23,838,1,0,9,1070,1,14,10,5,10,4,4,5,6,2,1,1,3,0,0,2,1
3507,2011,3,17,16,1021,1785,1900,31262,6,12832,11,35,308,1,0,0,0,1,15,11,1,7,4,5,3,6,2,2,2,7,5,0,4,3
55138,2013,9,3,6,120,1340,343,43828,0,7183,0,65,1610,1,0,8,2293,1,3,1,0,11,4,6,6,6,2,1,1,8,6,0,2,1
17267,2011,7,12,2011,904,314,411,11585,4,12022,4,12,1715,1,0,8,1400,1,7,4,2,7,4,0,2,6,2,2,2,3,0,0,2,1
65684,2012,10,21,2012,437,385,443,35933,4,4180,17,5,229,2,0,10,0,0,8,5,1,11,4,6,6,6,2,1,1,7,5,0,4,3
6056,2011,3,26,29,1012,1443,457,41272,8,11158,14,3,2091,1,0,1,169,1,6,10,5,4,0,4,5,6,2,1,1,6,4,1,1,1
67960,2011,7,22,6,894,237,443,42113,2,19360,15,92,145,0,0,8,0,0,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
30689,2012,11,12,7,415,84,59,1553,4,17316,9,97,1722,1,0,0,0,0,9,6,3,7,4,6,6,6,2,1,1,8,6,0,5,4
64105,2011,7,14,2011,902,508,443,40800,4,5893,4,7,496,1,0,8,0,1,9,6,3,7,4,0,2,4,4,2,2,7,5,0,6,5
18725,2013,3,14,13,293,0,0,40596,5,18316,0,0,1335,0,0,11,2736,2,3,1,0,9,4,0,2,7,5,2,2,8,6,0,1,1
42982,2013,2,4,33,331,508,1173,34145,2,5862,15,75,581,1,0,12,0,1,4,2,1,8,0,4,5,6,2,1,1,3,0,0,4,3
67593,2013,2,24,14,311,1962,2079,36189,7,11620,16,120,1425,1,0,8,0,0,15,11,1,7,4,3,1,6,2,3,3,3,0,0,4,3
27115,2013,7,3,19,182,2109,2293,28850,5,7741,6,101,1070,1,0,12,2382,1,3,1,0,7,4,0,2,6,2,1,1,6,4,1,1,1
