id,year_recorded,month_recorded,day_recorded,age_of_pump,date_recorded_distance_days_20140101
15873,2013,2,17,20,318
26658,2013,1,18,4,348
60527,2011,3,22,2011,1016
28034,2013,2,16,3,319
73446,2011,3,29,33,1009
72982,2012,10,21,2012,437
59382,2013,3,26,23,281
8054,2013,3,18,11,289
8113,2011,3,15,11,1023
32356,2011,7,29,2011,887
68142,2011,3,8,2011,1030
56304,2012,10,14,2012,444
72181,2013,2,21,6,314
6537,2011,3,17,4,1021
72660,2011,3,18,14,1020
15494,2012,10,11,2012,447
15495,2011,8,3,2011,882
46636,2013,2,14,11,321
55831,2011,3,19,14,1019
23464,2011,7,14,2011,902
45231,2013,2,1,9,334
72746,2013,2,16,7,319
19511,2011,3,23,2011,1015
21089,2013,2,3,5,332
48899,2013,1,21,35,345
13610,2011,8,3,2011,882
52798,2012,10,5,2012,453
34431,2011,3,16,21,1022
27142,2013,2,14,1,321
38269,2011,8,10,31,875
23926,2012,11,2,2012,425
18537,2012,11,12,2012,415
24558,2011,7,24,2011,892
21450,2011,7,27,2011,889
3902,2012,10,10,2012,448
13733,2011,7,22,2011,894
30838,2013,2,22,50,313
39887,2012,11,3,2012,424
54824,2011,7,19,2011,897
42275,2013,11,3,5,59
3115,2011,3,20,4,1018
2555,2011,3,24,29,1014
60857,2011,7,15,2011,901
37346,2013,2,9,11,326
1585,2011,7,19,2011,897
31576,2011,3,7,16,1031
22937,2011,4,2,2011,1005
71082,2012,12,15,10,382
26409,2013,1,18,13,348
69800,2013,1,24,38,342
41936,2011,7,28,2011,888
49586,2013,2,5,10,330
41140,2013,1,18,10,348
19005,2013,4,4,5,272
20329,2013,3,15,13,292
12465,2011,3,2,2,1036
31271,2013,3,10,11,297
15483,2011,8,10,2011,875
3090,2013,2,19,35,316
17589,2011,8,18,26,867
3549,2011,4,11,2011,996
64030,2011,7,7,2011,909
45771,2011,4,11,2011,996
34494,2011,7,20,2011,896
72073,2011,3,24,2,1014
28919,2011,7,15,2011,901
24974,2013,2,16,11,319
4813,2013,2,22,2,313
22779,2011,3,16,19,1022
58811,2011,3,21,16,1017
12433,2011,8,5,2011,880
30327,2011,3,12,2011,1026
69270,2011,3,12,7,1026
50009,2012,11,2,2012,425
1038,2013,3,24,23,283
29983,2011,7,13,2011,903
70371,2012,10,11,2012,447
58646,2013,3,25,40,282
28142,2011,4,15,2011,992
28450,2013,2,17,4,318
52657,2011,7,27,29,889
35806,2013,3,22,13,285
68166,2011,3,27,2011,1011
71639,2011,7,29,2011,887
1053,2012,10,9,2012,449
41049,2011,3,19,31,1019
47400,2013,2,3,10,332
68291,2011,7,17,2011,899
10190,2013,3,15,15,292
59600,2011,4,18,6,989
64458,2011,8,3,2011,882
24665,2011,8,7,2011,878
52330,2012,10,29,21,429
19570,2012,10,23,6,435
74015,2013,2,23,2,312
40894,2013,2,18,1,317
15801,2011,3,25,39,1013
72774,2011,2,28,3,1038
73389,2011,7,4,2011,912
10962,2011,7,13,2011,903
44513,2012,11,1,2012,426
30389,2011,8,22,2011,863
392,2013,2,26,1,309
69184,2011,3,28,24,1010
72556,2011,3,19,3,1019
23282,2011,7,10,2011,906
16033,2011,3,19,2011,1019
1135,2013,2,8,27,327
73552,2012,11,6,2012,421
70652,2012,10,30,12,428
7969,2012,10,22,2012,436
53715,2011,3,24,31,1014
64959,2011,2,22,19,1044
43910,2013,2,13,13,322
25458,2011,3,13,2011,1025
18973,2011,4,16,2,991
53002,2011,10,7,2011,817
68958,2013,2,1,26,334
19065,2012,10,5,2012,453
50835,2013,2,4,13,331
71763,2011,2,27,4,1039
29523,2013,1,18,1,348
73373,2013,3,11,41,296
68028,2011,7,19,2011,897
18934,2013,2,13,2,322
47539,2013,2,1,2013,334
36200,2013,2,18,3,317
14417,2013,2,16,20,319
62236,2013,2,6,37,329
11290,2011,3,24,21,1014
42258,2011,3,14,2,1024
1340,2011,8,22,39,863
15916,2013,1,3,4,363
65761,2011,7,29,2011,887
5607,2013,8,3,13,151
49303,2013,1,18,35,348
32994,2011,7,21,2011,895
18834,2013,2,1,2013,334
21455,2012,10,22,2012,436
24969,2011,2,26,1,1040
34281,2012,10,23,5,435
69636,2011,3,12,3,1026
52600,2013,2,3,20,332
56316,2011,3,5,10,1033
72974,2013,2,3,24,332
41213,2011,7,31,2011,885
54951,2013,2,21,12,314
53482,2013,11,3,1,59
12760,2013,3,15,15,292
52661,2011,7,11,2011,905
44134,2011,3,22,11,1016
37764,2013,2,20,18,315
39734,2013,1,18,35,348
28355,2011,3,12,27,1026
40955,2013,2,14,3,321
55111,2013,3,25,40,282
11445,2013,1,30,37,336
22178,2013,1,25,15,341
29067,2011,3,10,2011,1028
50868,2013,2,16,0,319
16568,2013,2,20,21,315
19506,2011,7,12,2011,904
8794,2013,1,24,1,342
16196,2013,1,29,31,337
22070,2013,2,20,20,315
51094,2011,3,28,24,1010
11208,2011,3,5,3,1033
43560,2011,11,3,15,790
16616,2013,3,5,6,302
58203,2011,7,17,2011,899
72581,2013,2,18,13,317
132,2011,8,4,33,881
26760,2011,7,17,2011,899
1287,2011,4,17,2,990
38922,2013,2,14,3,321
62527,2013,2,18,8,317
36009,2012,11,29,3,398
15522,2011,7,23,2011,893
44105,2011,3,15,18,1023
55019,2011,8,1,2011,884
67962,2011,3,20,4,1018
23482,2013,2,7,10,328
21975,2011,3,2,27,1036
65692,2011,4,10,27,997
44612,2012,10,15,2012,443
66650,2011,7,10,2011,906
63138,2011,4,7,2011,1000
49947,2013,7,3,1,182
18845,2013,3,28,13,279
5915,2013,3,13,14,294
42218,2013,1,4,43,362
1182,2013,1,22,27,344
68528,2013,3,13,13,294
9911,2011,7,13,21,903
54287,2011,3,12,11,1026
54737,2013,2,8,11,327
31444,2013,3,19,26,288
28789,2011,7,26,2011,890
20157,2011,11,3,15,790
11817,2011,3,4,9,1034
70185,2013,2,22,10,313
35094,2013,2,11,7,324
35149,2011,8,6,2011,879
63241,2013,3,22,3,285
45408,2012,10,23,4,435
27304,2013,3,19,41,288
6984,2011,3,26,0,1012
64013,2011,7,8,2011,908
240,2011,7,28,28,888
67115,2011,3,2,29,1036
70398,2013,3,4,0,303
68950,2013,2,11,5,324
47304,2013,1,20,28,346
15542,2011,4,11,2011,996
6786,2013,3,3,2,304
19908,2012,10,11,2012,447
1213,2011,4,14,2011,993
48464,2011,2,23,16,1043
34903,2012,10,23,2012,435
34691,2011,4,14,2011,993
59328,2011,4,9,2011,998
41171,2011,4,2,2011,1005
46395,2011,3,29,33,1009
60387,2011,8,6,2011,879
35055,2011,8,1,2011,884
18904,2012,10,22,2012,436
26338,2013,1,23,2,343
58356,2013,8,2,21,152
27068,2013,2,24,35,311
26907,2013,1,27,28,339
42283,2011,8,3,2011,882
12004,2011,7,27,2011,889
51239,2013,2,14,20,321
44748,2013,8,2,21,152
20568,2013,1,3,5,363
560,2013,2,18,29,317
48094,2011,4,6,2011,1001
74077,2012,10,18,2012,440
10744,2013,1,17,28,349
48676,2013,3,12,31,295
66435,2012,11,13,2012,414
17369,2011,3,27,33,1011
18199,2011,7,30,2011,886
38260,2013,1,24,2,342
4154,2011,3,31,2011,1007
41170,2013,1,24,39,342
29769,2012,10,7,2012,451
17937,2011,3,15,1,1023
19921,2012,11,4,2012,423
52590,2012,10,9,2012,449
25355,2011,4,2,2011,1005
11928,2013,2,27,5,308
19051,2011,8,4,2011,881
41975,2011,3,13,0,1025
18073,2013,3,22,41,285
56207,2013,1,19,7,347
64165,2011,2,26,27,1040
33662,2013,2,25,1,310
63615,2011,3,9,6,1029
55006,2013,3,20,5,287
62966,2013,1,19,3,347
29738,2011,3,12,2011,1026
25065,2012,10,29,2012,429
15519,2011,4,16,2011,991
73162,2011,7,28,2011,888
10989,2011,3,11,30,1027
31068,2013,2,24,25,311
38478,2013,10,3,15,90
5167,2011,3,17,1,1021
61618,2013,2,19,35,316
73844,2012,10,22,2012,436
66199,2013,2,12,1,323
66449,2011,3,27,31,1011
68930,2011,3,18,2011,1020
2689,2011,2,28,5,1038
59653,2011,3,22,35,1016
25372,2011,3,6,15,1032
64286,2011,8,27,2011,858
24298,2011,3,10,20,1028
50114,2011,8,5,0,880
48307,2011,3,28,21,1010
34942,2013,1,17,6,349
21268,2011,3,5,14,1033
52269,2012,10,5,2012,453
40339,2011,4,13,27,994
33926,2011,3,8,2011,1030
46323,2011,7,30,2011,886
37892,2011,2,18,26,1048
21385,2011,8,26,2011,859
72184,2011,2,23,4,1043
54050,2011,3,13,19,1025
36593,2012,10,9,2012,449
45901,2011,3,17,1,1021
14893,2011,7,11,2011,905
5330,2013,3,5,33,302
27878,2013,3,13,6,294
27852,2013,3,28,6,279
754,2013,7,3,14,182
61483,2013,2,3,5,332
65317,2012,10,9,2012,449
54221,2011,2,19,2011,1047
66280,2011,4,7,2011,1000
42997,2013,12,2,30,30
36926,2011,8,6,2011,879
27479,2013,10,3,14,90
38778,2011,3,30,2011,1008
36760,2013,10,3,5,90
9094,2013,3,16,5,291
3767,2011,8,23,22,862
4481,2011,3,14,40,1024
45668,2013,6,3,5,212
14758,2013,2,13,22,322
61207,2011,3,14,2011,1024
61526,2011,3,6,14,1032
38024,2013,2,15,6,320
14415,2011,7,22,2011,894
32674,2012,10,11,2012,447
26800,2011,3,24,2011,1014
44678,2013,3,27,15,280
3247,2011,8,11,5,874
73982,2012,10,23,2012,435
26879,2013,2,22,24,313
67134,2013,2,24,25,311
32372,2013,3,17,2013,290
65858,2011,3,2,27,1036
13583,2013,1,29,1,337
52083,2013,2,22,9,313
26430,2011,8,7,2011,878
73469,2013,6,3,8,212
42396,2011,7,28,2011,888
22652,2011,7,11,2011,905
73109,2011,3,13,23,1025
17779,2011,7,6,2011,910
17724,2013,3,10,10,297
5543,2013,1,16,2,350
71424,2013,3,16,43,291
29399,2012,10,13,2012,445
42521,2011,8,12,18,873
9300,2012,10,19,2012,439
43903,2011,2,26,30,1040
2971,2011,3,4,16,1034
56327,2012,10,28,1,430
55758,2013,2,16,20,319
36205,2011,3,13,4,1025
33214,2011,4,4,2,1003
45155,2013,2,12,2013,323
42164,2011,7,13,2011,903
40066,2011,8,2,30,883
62352,2013,2,13,23,322
10883,2013,1,20,1,346
73333,2011,8,6,23,879
64675,2011,7,9,2011,907
31229,2011,3,14,46,1024
72764,2011,7,14,2011,902
2194,2013,2,14,11,321
26372,2013,1,10,33,356
67249,2011,7,19,2011,897
67288,2011,4,13,2011,994
62008,2011,3,29,33,1009
68160,2011,4,18,17,989
32821,2013,2,6,1,329
57679,2013,2,7,10,328
43207,2011,2,18,11,1048
6920,2012,10,12,2012,446
23371,2011,3,14,40,1024
23289,2011,7,30,2011,886
44504,2011,7,23,2011,893
27891,2011,3,29,4,1009
22807,2011,3,22,2011,1016
20556,2013,2,20,6,315
33468,2011,3,20,2,1018
70776,2013,12,3,14,29
24480,2013,2,18,4,317
65111,2012,10,12,2012,446
50862,2011,3,30,2011,1008
56967,2012,10,19,2012,439
36865,2013,3,13,3,294
27260,2011,7,13,18,903
64150,2011,3,30,16,1008
68998,2013,1,22,35,344
52192,2013,3,2,5,305
59375,2011,7,31,2011,885
28185,2013,1,15,2013,351
41863,2011,3,9,40,1029
27965,2011,3,31,16,1007
52032,2013,2,2,2013,333
60202,2013,1,31,3,335
71703,2013,2,13,17,322
33755,2011,2,26,15,1040
52191,2013,2,2,2013,333
44571,2013,2,4,37,331
8252,2012,10,10,2012,448
19070,2013,1,23,4,343
55642,2013,2,19,35,316
55016,2011,3,25,2011,1013
63496,2013,2,19,33,316
41716,2011,3,7,6,1031
50548,2013,3,3,19,304
65705,2013,2,14,18,321
29708,2013,1,18,2013,348
45414,2013,1,24,2,342
54187,2013,2,23,4,312
9006,2013,1,20,6,346
7838,2012,11,6,2012,421
50086,2013,2,17,4,318
33877,2012,10,6,2012,452
29992,2013,1,24,2013,342
36011,2011,8,23,2011,862
195,2013,2,3,2,332
68056,2011,8,3,2011,882
12161,2011,4,5,2011,1002
2864,2011,2,18,27,1048
21575,2011,3,31,2011,1007
17441,2013,1,17,2013,349
40768,2013,1,28,20,338
40414,2013,3,21,13,286
46643,2011,2,21,5,1045
29271,2011,4,2,2011,1005
291,2013,2,24,4,311
9131,2013,2,22,5,313
49178,2011,3,19,2011,1019
54114,2011,8,10,2011,875
11720,2011,3,15,4,1023
16865,2011,7,29,2011,887
33670,2013,3,19,3,288
24699,2013,3,15,17,292
16897,2011,2,24,14,1042
26081,2013,2,24,39,311
13485,2011,3,23,21,1015
53049,2013,3,24,23,283
27655,2013,12,3,15,29
63055,2013,2,20,37,315
8215,2012,10,13,2012,445
12062,2011,10,4,33,820
7586,2013,2,16,16,319
42541,2011,7,12,2011,904
67989,2011,8,6,27,879
61555,2011,4,10,2011,997
46167,2013,2,27,39,308
44311,2013,2,25,11,310
39308,2013,1,22,2,344
71310,2013,1,30,25,336
15052,2011,8,3,2011,882
57574,2013,2,14,14,321
53030,2013,3,19,19,288
38817,2011,3,3,2,1035
69093,2011,7,20,2011,896
1319,2013,2,19,35,316
15481,2012,10,25,2012,433
25341,2013,3,25,23,282
565,2013,1,18,10,348
50615,2012,11,5,2012,422
37424,2011,3,27,1,1011
11423,2012,10,25,2012,433
21460,2012,10,3,2012,455
7429,2013,2,11,15,324
51821,2011,7,4,33,912
37785,2011,7,12,2011,904
47844,2011,3,3,2,1035
64393,2013,1,15,5,351
23731,2013,1,17,4,349
11213,2011,4,21,2011,986
1918,2011,2,22,3,1044
23888,2013,5,4,3,242
16052,2011,2,24,1,1042
38617,2013,2,1,23,334
8567,2011,7,17,2011,899
47283,2011,3,18,14,1020
30622,2011,3,24,0,1014
57981,2013,3,21,2,286
47141,2012,10,27,2012,431
22193,2013,3,13,10,294
17696,2012,10,30,0,428
69543,2013,3,3,6,304
40960,2011,3,7,5,1031
15596,2013,12,3,14,29
28380,2011,7,18,2011,898
64805,2011,3,15,25,1023
62668,2011,7,14,2011,902
34946,2011,7,21,2011,895
23699,2011,3,16,34,1022
25864,2011,3,16,2,1022
52111,2013,3,25,3,282
30426,2013,3,26,14,281
24374,2013,1,20,3,346
50486,2012,12,14,1,383
48813,2011,3,19,11,1019
67906,2012,10,12,2012,446
69810,2013,4,4,13,272
7215,2011,7,28,29,888
44530,2011,3,23,4,1015
9738,2011,3,27,11,1011
50493,2013,2,14,2013,321
42421,2013,3,6,41,301
38074,2012,10,11,2012,447
31896,2013,3,15,19,292
7755,2011,8,6,2011,879
71394,2011,4,8,2011,999
70591,2012,11,6,2012,421
10105,2013,2,4,2,331
31944,2013,1,29,33,337
70199,2012,11,6,2012,421
14557,2013,2,18,7,317
56286,2013,2,3,4,332
73973,2011,7,25,2011,891
42172,2011,3,9,2,1029
3931,2012,10,16,2012,442
1168,2011,3,15,7,1023
18885,2011,4,1,2011,1006
41859,2013,2,20,15,315
51030,2011,3,31,2011,1007
36504,2011,3,30,8,1008
71045,2013,4,4,3,272
6248,2011,7,17,2011,899
37838,2013,1,19,2013,347
30240,2011,7,18,2011,898
65163,2013,2,11,39,324
71667,2011,7,7,2011,909
64120,2011,7,13,21,903
11814,2013,1,11,33,355
4611,2011,3,5,20,1033
34572,2011,3,17,11,1021
23017,2011,2,24,3,1042
9881,2011,7,18,2011,898
45403,2012,12,13,2012,384
26629,2011,4,18,36,989
7176,2011,4,16,2011,991
12975,2011,3,6,13,1032
65194,2013,1,30,33,336
57674,2011,7,26,2011,890
43261,2011,7,9,2011,907
6750,2013,10,3,15,90
48601,2013,1,23,1,343
2849,2011,3,16,2011,1022
7392,2013,2,4,20,331
209,2011,3,25,2011,1013
68914,2012,10,23,18,435
18568,2013,2,4,23,331
35805,2013,2,5,4,330
28285,2011,7,25,2011,891
11505,2012,10,22,19,436
44677,2012,10,20,2012,438
38701,2011,8,5,2011,880
14205,2013,2,22,53,313
50537,2011,4,7,4,1000
11142,2013,1,23,26,343
3563,2013,1,20,10,346
2199,2013,11,3,14,59
5084,2011,8,1,2011,884
39305,2013,3,19,45,288
19599,2011,8,5,2011,880
66931,2013,1,22,28,344
6215,2013,2,22,11,313
2023,2013,2,22,11,313
31942,2013,2,21,14,314
45724,2013,2,20,52,315
16719,2013,3,3,33,304
67599,2013,2,27,14,308
62137,2013,3,15,4,292
56483,2011,3,3,1,1035
40143,2011,3,30,8,1008
68101,2013,3,18,13,289
4247,2011,3,14,1,1024
47554,2011,3,9,1,1029
46997,2011,7,19,2011,897
72675,2013,3,17,13,290
36819,2013,7,2,5,183
49247,2013,2,6,27,329
9101,2011,3,3,2,1035
73710,2011,4,20,3,987
8827,2011,7,24,2011,892
73705,2011,4,14,2011,993
55568,2013,2,12,13,323
67732,2013,3,3,5,304
54008,2013,2,19,11,316
53211,2011,7,18,2011,898
20823,2011,2,20,7,1046
43070,2011,3,16,26,1022
48798,2011,3,20,2011,1018
6990,2011,3,3,8,1035
30340,2013,3,13,40,294
68997,2013,7,3,11,182
26500,2013,1,19,7,347
67284,2011,8,4,2011,881
44334,2011,7,30,16,886
26926,2012,10,14,2012,444
51668,2011,4,17,2011,990
69995,2013,2,9,39,326
64630,2013,3,3,2013,304
31729,2011,3,18,0,1020
64582,2011,7,9,2011,907
62111,2013,2,4,15,331
67253,2011,3,10,1,1028
33847,2013,1,19,26,347
31394,2011,7,14,2011,902
27830,2013,1,28,25,338
36482,2011,2,22,3,1044
73941,2012,11,6,1,421
5162,2013,1,18,10,348
15166,2013,1,25,8,341
13894,2013,1,19,33,347
40727,2011,3,19,7,1019
71664,2011,4,7,2011,1000
59643,2011,3,22,2011,1016
16969,2011,2,23,16,1043
44668,2011,2,19,26,1047
54637,2011,7,29,2011,887
18453,2013,2,15,3,320
42799,2011,3,2,6,1036
51960,2012,10,18,32,440
35944,2013,2,20,14,315
47490,2013,1,31,7,335
42703,2011,7,30,2011,886
34234,2011,8,17,20,868
34855,2013,3,18,6,289
14834,2012,10,18,2012,440
27769,2011,8,3,2011,882
59491,2013,1,31,2013,335
1828,2011,8,12,2011,873
66906,2013,2,9,4,326
42983,2013,3,22,41,285
7082,2013,2,19,2013,316
3079,2011,2,3,3,1063
28900,2013,1,23,4,343
71202,2013,2,13,22,322
43278,2013,3,19,5,288
72100,2011,4,16,2,991
32440,2013,1,20,9,346
73937,2013,3,28,39,279
66125,2012,10,26,2012,432
13234,2013,2,9,13,326
41150,2011,3,18,37,1020
65127,2012,10,17,2012,441
37493,2011,7,22,2011,894
50435,2011,8,11,2011,874
44657,2013,2,24,1,311
59301,2013,1,16,9,350
49816,2013,2,24,15,311
1912,2013,3,22,13,285
54511,2012,10,24,27,434
34900,2013,2,2,2013,333
39027,2011,3,5,8,1033
41586,2013,1,16,7,350
56141,2011,7,13,2011,903
50125,2011,3,15,2011,1023
21203,2011,3,12,39,1026
23736,2013,3,26,15,281
1987,2013,1,22,6,344
60458,2013,1,20,3,346
72230,2012,10,18,2012,440
36586,2011,8,5,2011,880
14827,2011,4,7,2011,1000
44419,2013,2,6,7,329
25110,2013,3,28,3,279
58150,2013,1,28,29,338
44278,2013,1,29,1,337
41899,2011,3,25,3,1013
10211,2013,1,21,4,345
72179,2011,3,23,2011,1015
21280,2013,2,16,2013,319
60105,2011,3,3,40,1035
21380,2013,1,16,1,350
58095,2011,3,3,9,1035
12273,2011,8,2,27,883
12667,2011,8,9,6,876
24800,2011,3,23,2011,1015
10167,2013,3,18,13,289
42474,2013,1,17,7,349
46312,2013,1,30,31,336
13973,2011,7,27,2011,889
52337,2011,4,17,27,990
72954,2011,7,30,2011,886
18895,2011,8,22,21,863
66816,2012,11,6,16,421
23847,2013,1,17,2,349
62982,2011,8,1,2011,884
67581,2011,2,27,17,1039
38171,2011,8,8,2011,877
51991,2011,3,23,8,1015
943,2013,1,29,31,337
73845,2011,7,24,2011,892
6510,2013,3,29,6,278
58368,2012,10,31,23,427
19014,2011,3,12,7,1026
45241,2011,2,25,7,1041
12272,2013,1,19,13,347
19408,2012,10,5,2012,453
17261,2011,2,20,25,1046
30031,2013,2,21,2013,314
59830,2012,10,30,2012,428
26635,2011,7,10,2011,906
6868,2013,12,3,18,29
31368,2011,7,7,2011,909
63116,2011,3,11,0,1027
46473,2011,7,21,2011,895
34331,2011,8,9,6,876
2670,2012,10,20,14,438
26231,2013,3,15,43,292
34319,2011,7,27,2011,889
16280,2011,3,12,11,1026
14153,2012,10,9,2012,449
26257,2013,2,15,2013,320
60227,2013,3,18,13,289
42909,2011,3,25,18,1013
35319,2011,7,24,2011,892
8555,2011,8,27,2011,858
32691,2013,3,20,23,287
39623,2013,6,3,0,212
13177,2011,8,12,2011,873
68590,2011,4,5,15,1002
30709,2011,7,18,36,898
50465,2013,2,24,2013,311
2893,2013,2,10,9,325
72734,2012,10,23,5,435
42605,2013,2,15,3,320
19881,2011,7,9,2011,907
3204,2013,2,24,38,311
25906,2011,4,5,2011,1002
52462,2011,3,7,14,1031
26316,2011,3,8,40,1030
36978,2013,5,3,17,243
43086,2013,2,10,21,325
27717,2013,3,14,1,293
27551,2011,7,24,14,892
34349,2013,2,22,1,313
2187,2013,2,7,6,328
55339,2013,3,19,5,288
56095,2011,3,17,1,1021
70457,2011,4,3,3,1004
32154,2011,3,12,25,1026
5943,2011,3,12,2011,1026
26213,2013,3,25,13,282
40907,2011,4,15,2011,992
39210,2011,8,12,2011,873
36955,2013,1,31,7,335
56840,2011,2,23,2011,1043
30109,2011,3,15,21,1023
28907,2013,1,19,16,347
9061,2011,3,22,16,1016
66443,2013,1,24,27,342
60575,2013,3,24,12,283
30688,2013,3,22,41,285
59705,2013,3,29,6,278
8727,2011,2,18,4,1048
63084,2011,3,10,2011,1028
52343,2012,10,15,2012,443
22835,2011,3,6,25,1032
34203,2012,10,29,8,429
46807,2013,2,21,20,314
48826,2011,7,22,2011,894
56834,2013,3,22,13,285
41848,2013,2,13,12,322
17125,2013,1,28,39,338
7593,2011,7,29,2011,887
5032,2011,4,17,2011,990
54562,2013,1,21,6,345
4377,2012,12,11,2012,386
57595,2011,4,8,2011,999
4480,2011,3,22,4,1016
53999,2012,11,2,1,425
37191,2013,2,1,23,334
61801,2013,4,3,17,273
43699,2011,4,18,24,989
37606,2012,11,19,2012,408
1394,2013,1,21,28,345
8959,2011,8,6,2011,879
47186,2011,2,26,3,1040
56721,2012,10,25,17,433
68453,2011,4,10,2011,997
30817,2012,10,13,2012,445
742,2011,3,27,13,1011
69326,2013,2,20,16,315
12688,2013,1,19,6,347
17312,2012,10,5,2012,453
68331,2013,8,2,1,152
36945,2011,4,14,2011,993
65917,2011,3,28,11,1010
14467,2011,3,14,18,1024
56640,2013,2,3,28,332
46187,2011,3,17,36,1021
25591,2013,3,27,3,280
9468,2013,6,3,5,212
72326,2011,7,17,2011,899
60574,2011,2,22,12,1044
22490,2011,4,12,2011,995
54550,2013,1,16,28,350
23691,2013,2,14,14,321
66330,2011,7,17,28,899
20245,2011,3,7,5,1031
73655,2011,3,15,21,1023
17273,2013,2,16,4,319
48458,2013,1,30,3,336
8910,2011,8,3,17,882
71441,2013,1,30,1,336
70439,2011,3,21,0,1017
21513,2013,2,18,26,317
14038,2011,3,14,2011,1024
70355,2013,1,18,3,348
20554,2011,7,24,2011,892
5962,2011,8,26,2011,859
43668,2011,2,26,1,1040
37550,2011,3,16,8,1022
47992,2012,10,18,2012,440
47858,2011,3,10,2011,1028
21270,2011,3,7,15,1031
736,2013,3,4,3,303
9685,2012,11,5,2012,422
67214,2013,1,21,11,345
64885,2011,8,4,2011,881
40740,2013,3,27,8,280
38400,2011,4,3,1,1004
49682,2011,7,19,27,897
25887,2011,3,8,14,1030
6558,2011,3,2,9,1036
5209,2013,3,3,5,304
14175,2013,1,17,6,349
26967,2013,1,29,2013,337
44047,2011,2,25,2,1041
56507,2011,8,15,2011,870
63448,2012,10,13,2012,445
7272,2011,3,20,11,1018
68135,2013,11,3,5,59
30287,2011,3,17,1,1021
6234,2011,3,18,2011,1020
16182,2011,3,6,13,1032
13804,2011,3,15,7,1023
49933,2013,1,24,33,342
41977,2011,7,24,37,892
38306,2011,3,17,2011,1021
63776,2013,7,3,5,182
27333,2011,3,11,40,1027
68448,2011,3,16,3,1022
66563,2013,1,19,10,347
5052,2013,3,20,8,287
10008,2011,3,26,5,1012
39128,2013,2,20,5,315
69206,2013,3,14,1,293
19645,2011,3,13,1,1025
61617,2013,3,19,3,288
33473,2013,2,28,13,307
57823,2012,10,6,2012,452
10918,2013,2,3,11,332
65945,2013,1,22,3,344
49441,2011,7,25,4,891
55608,2011,7,21,2011,895
45086,2012,12,16,2012,381
49144,2011,3,5,26,1033
12341,2013,2,25,18,310
71875,2011,3,8,3,1030
19749,2013,2,3,5,332
50378,2013,1,27,13,339
27634,2013,1,29,29,337
52486,2011,8,7,22,878
12474,2013,2,26,18,309
40223,2013,3,3,5,304
21344,2011,3,19,2,1019
10961,2013,1,16,35,350
69038,2011,2,27,19,1039
39201,2011,3,4,7,1034
28929,2012,11,4,3,423
39347,2011,7,5,2011,911
56742,2011,4,11,2011,996
66839,2011,3,17,5,1021
1522,2011,7,29,2011,887
7144,2013,7,3,1,182
44441,2012,10,12,2012,446
6440,2013,1,22,6,344
7216,2011,3,16,4,1022
16815,2013,1,23,2013,343
55918,2013,1,19,6,347
1232,2011,7,20,4,896
60267,2013,10,3,19,90
2438,2013,1,22,38,344
31898,2011,3,16,2011,1022
60824,2013,3,22,46,285
45991,2013,1,25,32,341
68762,2011,3,10,1,1028
29596,2011,2,23,4,1043
258,2011,3,25,2011,1013
12498,2012,11,12,2012,415
63269,2013,2,24,2013,311
61723,2013,3,19,13,288
62721,2011,7,22,2011,894
70817,2013,2,27,39,308
30083,2011,7,28,2011,888
22836,2011,4,9,27,998
65055,2011,3,20,5,1018
104,2011,2,21,5,1045
4845,2013,1,21,37,345
22376,2013,3,30,11,277
43361,2013,2,5,2013,330
15259,2012,10,26,2012,432
13477,2013,9,3,0,120
30610,2013,1,16,33,350
26381,2011,3,21,5,1017
15852,2011,3,10,23,1028
13704,2013,3,29,6,278
64965,2011,4,9,2011,998
45072,2011,4,5,2011,1002
28401,2011,7,27,2011,889
34915,2011,3,17,1,1021
45265,2013,3,18,13,289
54323,2013,3,19,4,288
10988,2012,10,6,2012,452
33422,2013,3,21,13,286
31917,2013,1,22,1,344
22380,2013,3,15,13,292
74126,2011,7,30,2011,886
10840,2013,12,3,35,29
18989,2012,10,11,2012,447
21733,2011,3,17,1,1021
74185,2013,1,26,31,340
24103,2011,7,24,2011,892
29104,2011,3,26,1,1012
61764,2013,5,3,11,243
10709,2011,7,7,2011,909
71534,2013,2,25,13,310
31783,2013,2,3,16,332
63086,2013,2,4,13,331
47580,2011,7,26,29,890
56614,2011,4,2,2011,1005
47178,2011,3,9,2011,1029
22186,2013,3,4,16,303
48284,2013,3,10,41,297
42775,2011,3,9,10,1029
33283,2011,3,21,11,1017
16245,2013,2,3,10,332
64871,2013,2,3,9,332
19311,2013,1,20,30,346
32561,2013,2,14,39,321
70712,2012,10,19,2012,439
38084,2012,10,19,2012,439
61266,2013,2,24,7,311
38242,2013,5,3,2,243
69563,2011,3,11,8,1027
66949,2013,2,22,10,313
73627,2011,7,28,2011,888
4796,2013,1,16,9,350
44109,2012,12,15,2012,382
13660,2013,2,9,7,326
25415,2013,1,24,10,342
27901,2012,10,17,2012,441
21397,2012,12,15,12,382
13229,2013,1,18,9,348
38377,2011,4,1,2011,1006
47314,2013,1,22,1,344
10698,2011,7,23,2011,893
26616,2011,7,21,2011,895
4387,2013,3,13,18,294
44069,2011,8,2,2011,883
10392,2011,3,18,29,1020
38411,2011,3,3,4,1035
66466,2013,3,23,14,284
73257,2012,11,12,25,415
4695,2011,4,20,2011,987
43499,2013,2,13,13,322
41078,2013,2,15,5,320
